AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2016,4,HUANCAVELICA,TAYACAJA,SALCAHUASI,Yungay,0.0,5.0,53.0,0.5
2017,12,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Yungay,37.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,TAYACAJA,PAZOS,Canchan-INIA,0.0,0.0,0.0,0.0
2018,11,HUANCAVELICA,ACOBAMBA,CAJA,Yungay,53.0,0.0,0.0,0.0
2021,12,AMAZONAS,LUYA,CONILA,Huayro,5.0,2.0,40.0,1.2
2016,10,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,24.0,0.0,0.0,0.0
2019,8,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2023,1,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2019,11,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,2.0,0.0,0.0,0.0
2016,12,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,3.0,6.0,102.0,1.2
2017,4,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Huayro,12.0,2.0,31.0,0.62
2018,8,AMAZONAS,LUYA,SAN JERONIMO,Huayro,0.0,4.0,84.0,1.15
2016,6,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,0.0,0.0,0.0,0.0
2020,11,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,2.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,ACRAQUIA,Yungay,10.0,13.0,156.0,0.75
2022,5,AMAZONAS,LUYA,MARIA,Yungay,3.0,6.0,132.0,1.54
2019,4,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,0.0,5.0,39.0,1.45
2020,9,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,2.0,1.0,18.2,0.68
2016,1,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,0.0,1.0,15.0,1.68
2022,9,LIMA,YAUYOS,AZANGARO,Yungay,1.0,0.0,0.0,0.0
2021,4,AMAZONAS,CHACHAPOYAS,HUANCAS,Yungay,4.0,0.0,0.0,0.0
2022,12,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,Canchan-INIA,10.0,0.0,0.0,0.0
2019,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,Canchan-INIA,0.0,30.0,321.0,0.8
2016,9,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Yungay,11.0,0.0,0.0,0.0
2018,6,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,0.0,2.0,31.0,1.2
2020,8,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,3.0,5.0,93.0,1.4
2019,2,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,0.0,9.0,95.0,0.7
2020,1,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,0.0,4.0,70.0,1.2
2017,1,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Yungay,0.0,0.0,0.0,0.0
2020,12,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,TAMBO,Yungay,0.0,5.0,56.0,0.56
2020,1,AMAZONAS,LUYA,LUYA VIEJO,Yungay,0.0,0.0,0.0,0.0
2019,11,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,ACOBAMBA,PAUCARA,Canchan-INIA,47.0,0.0,0.0,0.0
2022,6,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Canchan-INIA,0.0,2.0,30.0,1.75
2018,6,HUANCAVELICA,TAYACAJA,PAMPAS,Canchan-INIA,0.0,54.0,568.0,0.42
2016,5,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,2.0,2.0,36.0,0.95
2016,5,AMAZONAS,LUYA,LONYA CHICO,Yungay,0.0,2.0,38.6,0.95
2017,4,AMAZONAS,LUYA,TRITA,Yungay,0.0,14.0,294.0,0.7
2018,5,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Huayro,0.0,2.0,32.0,1.2
2017,4,HUANCAVELICA,HUAYTARA,CORDOVA,Yungay,0.0,5.0,53.0,0.45
2015,3,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Canchan-INIA,0.0,3.0,32.0,0.5
2020,1,AMAZONAS,CHACHAPOYAS,ASUNCION,Yungay,0.0,0.0,0.0,0.0
2019,3,AMAZONAS,CHACHAPOYAS,GRANADA,Amarilis-INIA,0.0,1.0,17.0,1.0
2017,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,4.0,76.8,0.75
2017,1,AMAZONAS,LUYA,LUYA VIEJO,Huayro,4.0,0.0,0.0,0.0
2016,2,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,5.0,0.0,0.0,0.0
2015,1,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Huayro,0.0,2.0,28.0,0.72
2021,4,APURIMAC,GRAU,PROGRESO,Canchan-INIA,0.0,0.0,0.0,0.0
2020,5,AMAZONAS,LUYA,PROVIDENCIA,Huayro,0.0,5.0,100.0,1.5
2021,12,APURIMAC,GRAU,TURPAY,Canchan-INIA,0.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Canchan-INIA,0.0,5.0,54.0,0.75
2023,6,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,1.0,17.2,0.62
2019,7,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,3.0,1.0,17.5,1.42
2022,6,AMAZONAS,LUYA,SAN JERONIMO,Huayro,0.0,3.0,60.0,2.4
2019,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,Yungay,0.0,34.0,385.0,0.8
2018,12,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Huayro,2.0,0.0,0.0,0.0
2016,8,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,5.0,24.0,374.0,1.2
2017,12,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,0.0,0.0,0.0,0.0
2022,2,AMAZONAS,LUYA,TRITA,Amarilis-INIA,3.0,1.0,15.0,1.35
2018,2,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,Canchan-INIA,0.0,0.0,0.0,0.0
2022,6,AMAZONAS,LUYA,SAN CRISTOBAL,Amarilis-INIA,0.0,0.0,0.0,0.0
2018,7,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,0.0,4.0,46.0,0.53
2019,3,AMAZONAS,LUYA,COLCAMAR,Yungay,0.0,1.0,21.0,0.8
2021,3,AMAZONAS,LUYA,SANTA CATALINA,Huayro,6.0,1.0,20.0,0.8
2021,3,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,2.0,3.0,50.6,0.58
2017,5,HUANCAVELICA,TAYACAJA,COLCABAMBA,Canchan-INIA,60.0,83.0,913.0,0.4
2019,5,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,4.0,4.0,82.4,1.8
2022,10,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,2.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,PROVIDENCIA,Yungay,0.0,1.0,20.0,1.8
2021,12,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,0.0,0.0,0.0,0.0
2016,7,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,6.0,20.0,220.0,0.5
2023,9,LIMA,YAUYOS,AZANGARO,Yungay,2.0,0.0,0.0,0.0
2023,2,LIMA,CAÑETE,QUILMANA,UNICA,0.0,5.0,125.0,0.6
2016,11,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,6.0,0.0,0.0,0.0
2017,7,AMAZONAS,LUYA,CONILA,Huayro,0.0,10.0,195.0,0.9
2017,1,HUANCAVELICA,HUAYTARA,HUAYTARA,Canchan-INIA,0.0,0.0,0.0,0.0
2019,10,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,0.0,9.0,158.5,1.6
2020,3,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,0.0,0.0,0.0,0.0
2018,3,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,Huayro,1.0,1.0,15.5,0.6
2019,9,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,3.0,3.0,52.5,1.5
2023,6,LIMA,CAÑETE,SAN LUIS,UNICA,4.0,8.0,192.0,1.6
2015,4,AMAZONAS,CHACHAPOYAS,GRANADA,Amarilis-INIA,1.0,1.0,12.6,0.86
2017,5,AMAZONAS,LUYA,PISUQUIA,Huayro,4.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,ACOBAMBA,ANTA,Amarilis-INIA,0.0,11.0,123.0,0.82
2015,10,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Amarilis-INIA,2.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,0.0,21.2,230.0,0.7
2016,12,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,1.0,1.0,15.0,0.9
2022,4,AMAZONAS,LUYA,SAN JERONIMO,Amarilis-INIA,0.0,1.0,15.0,1.5
2023,5,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,4.0,0.0,0.0,0.0
2022,1,APURIMAC,COTABAMBAS,COYLLURQUI,Canchan-INIA,0.0,0.0,0.0,0.0
2019,1,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Yungay,0.0,4.0,70.0,1.6
2021,1,LIMA,YAUYOS,MADEAN,Canchan-INIA,0.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Canchan-INIA,10.0,0.0,0.0,0.0
2022,4,LIMA,YAUYOS,AZANGARO,Canchan-INIA,0.0,2.0,20.62,1.2
2023,3,LIMA,YAUYOS,AZANGARO,Canchan-INIA,0.0,2.5,16.7,1.7
2020,8,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,6.0,4.0,72.0,0.62
2016,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,5.0,97.5,0.99
2016,1,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,10.0,13.0,240.5,1.85
2019,8,AMAZONAS,LUYA,LUYA VIEJO,Canchan-INIA,0.0,1.0,18.2,1.15
2016,6,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2021,4,AMAZONAS,LUYA,LUYA,Yungay,5.0,2.0,40.0,0.56
2017,7,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,0.0,5.0,60.0,0.4
2016,4,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,2.0,0.0,0.0,0.0
2016,1,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,3,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,2.0,1.0,14.0,0.5
2015,9,AMAZONAS,LUYA,TRITA,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,HUAYTARA,AYAVI,Perricholi,0.0,0.0,0.0,0.0
2023,2,AMAZONAS,LUYA,TRITA,Yungay,2.0,1.0,22.0,1.9
2020,7,LIMA,CAÑETE,CERRO AZUL,UNICA,2.0,0.0,0.0,0.0
2021,4,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,2.0,36.0,0.67
2022,1,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,0.0,4.0,70.0,1.3
2020,3,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,5.0,4.0,76.0,2.2
2020,12,AMAZONAS,CHACHAPOYAS,LEVANTO,Amarilis-INIA,0.0,3.0,54.0,0.48
2022,3,LIMA,YAUYOS,LINCHA,Canchan-INIA,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,TINGO,Huayro,5.0,2.0,32.0,1.56
2017,1,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Yungay,0.0,0.0,0.0,0.0
2023,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,4.0,60.0,0.9
2018,8,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Canchan-INIA,1.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,TAYACAJA,AHUAYCHA,Yungay,0.0,8.0,96.0,0.5
2021,9,AMAZONAS,CHACHAPOYAS,MAGDALENA,Yungay,2.0,4.0,64.0,1.35
2018,3,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,4.0,3.0,47.0,0.6
2019,1,AMAZONAS,CHACHAPOYAS,LA JALCA,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,11,AMAZONAS,LUYA,LAMUD,Huayro,2.0,0.0,0.0,0.0
2021,3,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,3.0,0.0,0.0,0.0
2020,4,AMAZONAS,LUYA,SAN JERONIMO,Yungay,0.0,2.0,30.0,1.0
2016,6,HUANCAVELICA,TAYACAJA,PAZOS,Canchan-INIA,0.0,25.0,275.0,0.5
2020,4,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,0.0,0.0,0.0
2018,11,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2018,11,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,Huayro,0.0,0.0,0.0,0.0
2020,1,AMAZONAS,LUYA,COLCAMAR,Huayro,20.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,LUYA,Yungay,8.0,4.0,80.0,1.5
2018,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,Canchan-INIA,0.0,0.0,0.0,0.0
2020,12,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,0.0,2.0,37.259,0.48
2018,7,AMAZONAS,LUYA,TINGO,Huayro,0.0,4.0,84.0,0.9
2022,4,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,3.0,0.0,0.0,0.0
2015,8,AMAZONAS,LUYA,TINGO,Canchan-INIA,0.0,0.5,10.0,0.9
2020,2,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,0.0,3.0,51.0,0.9
2021,12,LIMA,YAUYOS,MADEAN,Canchan-INIA,0.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Canchan-INIA,0.0,0.0,0.0,0.0
2023,2,AMAZONAS,LUYA,LUYA,Huayro,3.0,4.0,80.0,2.2
2017,6,HUANCAVELICA,HUAYTARA,HUAYTARA,Yungay,0.0,4.0,42.0,0.5
2020,10,AMAZONAS,LUYA,LONYA CHICO,Yungay,4.0,0.0,0.0,0.0
2020,5,AMAZONAS,LUYA,MARIA,Yungay,0.0,1.0,15.0,1.0
2020,12,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Amarilis-INIA,0.0,1.0,17.0,0.46
2016,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Perricholi,0.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,HUAYTARA,PILPICHACA,Yungay,0.0,0.0,0.0,0.0
2017,4,AMAZONAS,LUYA,COLCAMAR,Huayro,5.0,8.0,145.0,0.8
2022,1,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,0.0,4.0,68.0,1.4
2018,12,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,2.0,0.0,0.0,0.0
2023,6,LIMA,YAUYOS,CACRA,Canchan-INIA,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Perricholi,0.0,8.0,85.0,0.5
2018,3,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Perricholi,0.0,0.0,0.0,0.0
2019,6,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,0.0,0.0,0.0,0.0
2017,9,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2023,6,AMAZONAS,CHACHAPOYAS,LEVANTO,Yungay,3.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Perricholi,0.0,4.0,43.0,0.4
2016,1,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,10,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,1.0,0.0,0.0,0.0
2021,9,LIMA,CAÑETE,CERRO AZUL,UNICA,2.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,QUISHUAR,Perricholi,0.0,17.0,189.0,0.46
2017,1,AMAZONAS,LUYA,TRITA,Huayro,20.0,0.0,0.0,0.0
2019,6,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Amarilis-INIA,2.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,PAMPAS,Canchan-INIA,0.0,25.0,269.0,0.85
2020,8,LIMA,CAÑETE,SAN LUIS,UNICA,4.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Canchan-INIA,0.0,10.0,129.0,0.52
2019,9,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,0.0,1.0,20.0,1.9
2020,6,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,Perricholi,0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Perricholi,47.0,0.0,0.0,0.0
2016,7,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,0.0,0.0,0.0,0.0
2022,10,AMAZONAS,LUYA,LUYA,Yungay,4.0,7.0,140.0,1.85
2021,8,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,0.0,5.0,88.0,1.2
2016,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,8.0,5.0,98.0,0.9
2018,2,AMAZONAS,LUYA,SANTO TOMAS,Yungay,0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,0.0,0.0,0.0,0.0
2019,3,AMAZONAS,CHACHAPOYAS,QUINJALCA,Huayro,30.0,19.0,366.7,1.3
2023,5,AMAZONAS,CHACHAPOYAS,QUINJALCA,Huayro,2.0,0.0,0.0,0.0
2016,2,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,0.0,0.0,0.0,0.0
2018,7,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,0.0,1.0,16.5,0.9
2021,8,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,0.0,2.0,32.0,1.4
2021,12,AMAZONAS,LUYA,COLCAMAR,Yungay,9.0,0.0,0.0,0.0
2015,3,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,7.0,0.0,0.0,0.0
