AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2018,4,HUANCAVELICA,TAYACAJA,PICHOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,18.0,334.8,0.7
2015,7,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,8,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2021,5,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,39.0,0.95
2021,1,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,1.0,3.0,58.5,1.72
2017,12,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2019,7,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,0.5,11.3,1.5
2022,7,APURIMAC,COTABAMBAS,COYLLURQUI,PAPA CANCHAN (mejoradas)- color,0.0,35.0,630.0,1.2
2022,4,AMAZONAS,LUYA,SAN CRISTOBAL,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2022,9,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2019,1,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,9,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,PICHOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,2,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,12.0,128.0,0.45
2019,6,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,40.0,676.0,0.85
2022,8,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,3.0,4.0,96.0,1.0
2015,9,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,HUAYTARA,PILPICHACA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,5,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,0.0,3.0,60.0,0.95
2016,8,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2022,2,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,6,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,48.0,672.0,0.65
2018,5,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,24.0,408.0,0.45
2021,3,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,0.0,4.0,40.0,1.2
2019,10,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2020,10,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,8.0,128.0,0.7
2018,2,HUANCAVELICA,ACOBAMBA,ROSARIO,PAPA CANCHAN (mejoradas)- color,0.0,15.0,161.0,0.4
2017,3,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,4.0,15.0,180.0,0.45
2020,2,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,48.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,ACOBAMBA,ANTA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,115.0,0.86
2018,4,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,1.0,20.0,0.8
2018,3,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,22.4,0.41
2016,11,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,12.0,0.0,0.0,0.0
2018,4,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,5,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,190.0,1.6
2019,3,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,15.0,164.0,0.8
2017,11,HUANCAVELICA,ACOBAMBA,ACOBAMBA,PAPA CANCHAN (mejoradas)- color,50.0,0.0,0.0,0.0
2020,10,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2018,4,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,62.0,689.0,0.8
2016,6,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,105.0,0.4
2017,5,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,10.0,120.0,0.4
2015,12,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,18.0,0.0,0.0,0.0
2022,11,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,PAPA CANCHAN (mejoradas)- color,4.0,1.0,15.0,2.3
2023,2,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2021,2,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),6.0,0.0,0.0,0.0
2022,3,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2022,11,LIMA,YAUYOS,HUANGASCAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,40.0,0.45
2016,12,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,12,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,3.0,73.0,0.9
2016,2,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),0.0,24.0,264.0,0.5
2020,8,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,12.0,30.0,750.0,0.8
2019,8,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,42.0,1.1
2018,4,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,25.0,0.54
2020,11,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2023,5,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,4.0,48.0,2.0
2023,4,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,1.0,1.0,18.0,1.1
2018,1,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,15.0,164.0,0.4
2015,1,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,7.0,74.0,1.2
2015,7,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA PERRICHOLI (mejoradas),0.0,3.0,36.0,0.5
2017,9,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,1,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,5,AMAZONAS,LUYA,SANTA CATALINA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,32.0,0.8
2015,3,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,1.0,10.7,0.5
2019,6,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,100.0,1.2
2019,3,APURIMAC,ANTABAMBA,OROPESA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,4,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,1.0,9.9,1.2
2022,9,AMAZONAS,LUYA,SANTA CATALINA,PAPA CANCHAN (mejoradas)- color,1.0,1.0,16.0,2.08
2015,1,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,8,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),5.0,0.0,0.0,0.0
2021,2,LIMA,HUAROCHIRI,CUENCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,6,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,55.95,0.95
2022,9,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,3.5,0.0,0.0,0.0
2021,3,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,8,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,0.0,2.0,39.0,1.0
2016,4,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,64.0,0.45
2015,11,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,16.0,208.0,0.65
2022,12,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,10.0,2.0,39.0,2.05
2016,3,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,32.0,0.45
2018,7,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.0,0.7
2018,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,32.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.45
2018,12,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,12,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,5,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2023,10,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,1.5,0.0,0.0,0.0
2015,8,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,6.0,63.0,0.5
2018,11,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2018,12,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,70.0,0.5
2016,9,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA CANCHAN (mejoradas)- color,25.0,0.0,0.0,0.0
2020,6,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,3.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,88.0,0.45
2021,12,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2022,1,LIMA,YAUYOS,TUPE,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,11,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.0,0.0,0.0
2018,9,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),5.0,0.0,0.0,0.0
2019,12,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2023,4,LIMA,YAUYOS,HUANGASCAR,PAPA CANCHAN (mejoradas)- color,0.0,2.5,18.5,1.5
2015,9,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),13.0,0.0,0.0,0.0
2020,12,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,1.0,1.0,18.0,1.6
2022,12,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,17.0,24.0,600.0,0.6
2023,2,APURIMAC,COTABAMBAS,MARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,HUANCAVELICA,HUANDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,42.0,30.0,330.0,0.7
2023,8,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,12.0,0.0,0.0,0.0
2023,6,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.5,0.9
2022,1,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,4,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,8.5,0.9
2016,3,HUANCAVELICA,HUAYTARA,SAN ISIDRO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,32.0,0.45
2016,2,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,7,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,5,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,9.0,171.9,0.95
2021,1,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,12,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,4,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,56.0,0.9
2015,3,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA PERRICHOLI (mejoradas),0.0,3.0,32.2,0.5
2023,4,AMAZONAS,LUYA,SANTA CATALINA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,64.0,1.1
2018,4,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,109.0,0.45
2018,1,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA PERRICHOLI (mejoradas),0.0,8.0,83.0,0.35
2015,1,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,7.0,0.0,0.0,0.0
2022,2,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,8.0,6.0,76.8,0.4
2019,5,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,36.0,1.5
2018,8,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,20.5,0.75
2018,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.6,0.7
2015,10,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),5.0,0.0,0.0,0.0
2016,4,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,3.0,5.0,101.5,0.87
2023,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,10.0,155.0,1.1
2019,8,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,11,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,7,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA PERRICHOLI (mejoradas),0.0,5.0,54.0,0.85
2020,12,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,8,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,2.0,7.5,180.0,0.4
2018,9,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,8.0,93.8,0.8
2020,7,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,28.0,1.0
2017,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,1.0,20.0,1.42
2019,3,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,12,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2022,4,LIMA,YAUYOS,VIÑAC,PAPA CANCHAN (mejoradas)- color,0.0,2.0,22.7,1.2
2023,6,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,11,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,6,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,88.0,1.7
2022,3,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,5,LIMA,HUAROCHIRI,MARIATANA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,24.0,1.2
2016,10,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA PERRICHOLI (mejoradas),10.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,20.0,216.7,0.75
2015,4,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,7.0,73.0,0.45
2016,7,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,6.0,65.34,0.5
2017,8,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,21.0,0.85
2019,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,8.0,89.0,0.6
2019,8,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,56.0,0.41
2018,8,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2021,10,APURIMAC,GRAU,VILCABAMBA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,3,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,8.0,84.0,0.5
2022,12,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2020,11,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,0.0,23.0,575.0,0.55
2016,10,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,10.0,25.0,275.0,0.8
2020,3,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,5,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),0.0,10.0,109.0,0.5
2017,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,15.0,187.5,0.45
2018,8,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.8,0.8
2019,2,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,9.0,110.0,0.85
2018,9,HUANCAVELICA,ACOBAMBA,ANTA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,7,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,9.0,8.0,160.0,1.4
2017,11,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,85.0,0.0,0.0,0.0
2022,1,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,9,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,15.0,41.0,1025.0,0.6
2020,2,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,14.0,1.0
2019,11,HUANCAVELICA,HUANCAVELICA,ACORIA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,7,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),3.0,3.0,36.0,0.4
2015,7,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.8,29.82,0.45
2021,3,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,HUAYTARA,QUERCO,PAPA CANCHAN (mejoradas)- color,0.0,7.0,73.0,0.45
2015,1,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2021,4,APURIMAC,GRAU,PATAYPAMPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,2,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
