Especie,Subsp,Especie_Su,Nombre_com,Departamen,Provincia,Distrito,Longitud,Latitud,Altitud
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chaucha Cunvicana,PIURA,AYABACA,AYABACA,-79.7158333333,-4.64,2724.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chaucha Cunvicana,PIURA,AYABACA,AYABACA,-79.7158333333,-4.64,2724.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Colorada,PIURA,HUANCABAMBA,HUANCABAMBA,-79.425,-5.18,2466.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Colorada,PIURA,HUANCABAMBA,HUANCABAMBA,-79.425,-5.18,2466.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chingos,ANCASH,HUARAZ,HUARAZ,-77.5152777778,-9.57361111111,3426.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chingos,ANCASH,HUARAZ,HUARAZ,-77.5152777778,-9.57361111111,3426.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chalcay Turuna,PUNO,SANDIA,CUYOCUYO,-69.5375,-14.4711111111,3417.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chalcay Turuna,PUNO,SANDIA,CUYOCUYO,-69.5375,-14.4711111111,3417.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Morada Turuna,PUNO,SANDIA,CUYOCUYO,-69.5375,-14.4711111111,3417.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Morada Turuna,PUNO,SANDIA,CUYOCUYO,-69.5375,-14.4711111111,3417.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Cashpadana  Amarilla,CAJAMARCA,CELENDIN,SOROCHUCO,-78.2547222222,-6.91083333333,2657.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Cashpadana  Amarilla,CAJAMARCA,CELENDIN,SOROCHUCO,-78.2547222222,-6.91083333333,2657.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Perla Limeña,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3438888889,-7.08472222222,3124.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Perla Limeña,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3438888889,-7.08472222222,3124.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha de Puquian,JUNIN,CONCEPCION,COMAS,-75.0811111111,-11.7175,3268.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha de Mamacc,JUNIN,CONCEPCION,COMAS,-75.0811111111,-11.7175,3268.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Morar Nayra Mari,PUNO,PUNO,PUNO,-70.0291666667,-15.8391666667,3846.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Morar Nayra Mari,PUNO,PUNO,PUNO,-70.0291666667,-15.8391666667,3846.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Mari Roja,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Mari Roja,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Llanka Pitiquiña,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Llanka Pitiquiña,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Alca Chaleco,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Alca Chaleco,PUNO,PUNO,PUNO,-70.0213888889,-15.7991666667,3871.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Saccalo Sakampaya,PUNO,HUANCANE,TARACO,-69.9780555556,-15.2966666667,3832.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,wayro?,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3438888889,-7.08472222222,3124.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,wayro?,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3438888889,-7.08472222222,3124.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo Largo,HUANCAVELICA,TAYACAJA,PAZOS,-75.0713888889,-12.2591666667,3810.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo Largo,HUANCAVELICA,TAYACAJA,PAZOS,-75.0713888889,-12.2591666667,3810.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huancoy,HUANCAVELICA,TAYACAJA,PAZOS,-75.0713888889,-12.2591666667,3810.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huancoy,HUANCAVELICA,TAYACAJA,PAZOS,-75.0713888889,-12.2591666667,3810.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Niño Jose,PASCO,PASCO,PAUCARTAMBO,-75.8127777778,-10.7725,2920.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Niño Jose,PASCO,PASCO,PAUCARTAMBO,-75.8127777778,-10.7725,2920.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Puca Ñahui Chaucha,AYACUCHO,HUAMANGA,CHIARA,-74.2047222222,-13.2727777778,3506.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,JUNIN,JUNIN,JUNIN,-75.9166666667,-11.0166666667,4463.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Shapo Juito,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Pishgush,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,María Cruz,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Kitipshu,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Muru Pishgush,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,María Cruz,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ccantu Shuito,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Amarillo,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,María Cruz,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chinchis,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Tatash,HUANUCO,LAURICOCHA,RONDOS,-76.6883333333,-9.98361111111,3568.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Utcush,HUANUCO,LAURICOCHA,RONDOS,-76.6883333333,-9.98361111111,3568.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ishcu Puru,PASCO,PASCO,SIMON BOLIVAR,-76.2666666667,-10.6833333333,4302.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka dusis,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yuraq pasña,HUANCAVELICA,TAYACAJA,ACOSTAMBO,-75.0527777778,-12.3616666667,3646.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Allqupa lansan,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka dusis,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu peruanita,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yuraq pasña,HUANCAVELICA,TAYACAJA,AHUAYCHA,-74.8913888889,-12.4075,3261.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul chiqchi pasña,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo morado,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Clavelina,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Pichi rosas,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñata,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka palta,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka sunqu dusis,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka wara,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Qallan markina,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Uqi chiqchi pasña,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yana qala suytu,HUANCAVELICA,ANGARAES,CCOCHACCASA,-74.77,-12.9275,4175.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Runtus,AYACUCHO,HUAMANGA,CHIARA,-74.2047222222,-13.2727777778,3506.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Amarilla,HUANUCO,HUANUCO,HUANUCO,-76.2413888889,-9.93277777778,1901.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Shuitu Runtush,JUNIN,JUNIN,JUNIN,-75.9166666667,-11.0166666667,4463.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Amarilla,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Amarilla Fino,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo morado,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Clavelina,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Ikichina,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Pichi rosas,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka palta,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka sunqu dusis,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Qallan markina,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Rosas,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu caramelo,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu peruanita,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Uqi chiqchi pasña,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yana dusis,HUANCAVELICA,ANGARAES,LIRCAY,-74.7333333333,-12.9666666667,3831.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Promesa,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka dusis,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñata,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka sunqu dusis,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka wara,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Runtus,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu caramelo,HUANCAVELICA,ACOBAMBA,PAUCARA,-74.6661111111,-12.73,3807.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Amarilla,JUNIN,TARMA,SAN PEDRO DE CAJAS,-75.8616666667,-11.2511111111,4022.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Amarilla Larga,JUNIN,TARMA,SAN PEDRO DE CAJAS,-75.8616666667,-11.2511111111,4022.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul chiqchi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Azul ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo morado,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotillo morado,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Clavelina,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Clavelina,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Clavelina,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Guindo camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Guindo camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Morado gaspar,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Muru lagarto,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Muru lagarto,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Peruanita,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Promesa,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka chiqchi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka dusis,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñata,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñata,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka ñawi pasña,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka sunqu dusis,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka sunqu gaspar,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka suytu camotillo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puka wara,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Rosas,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Rosas,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Runtus,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Runtus,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu caramelo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu caramelo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu caramelo,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Suytu peruanita,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Uku ipillu,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Virgen de chapi,HUANCAVELICA,HUANCAVELICA,YAULI,-74.8491666667,-12.7708333333,3478.0
